Product Name,Review,Review_without_emoji,preprocess_text,preprocess_text1,aspects,price,quality,delivery cost,packaging,usability,design,customer service
Domestos Sink & Pipe Unblocker 500Ml,The Best Product.Delivered items fast and safely .Big thanks to Daraz team & Unilever Company .Wishing you both companies a lot of success.,The Best Product.Delivered items fast and safely .Big thanks to Daraz team & Unilever Company .Wishing you both companies a lot of success.,the best productdelivered items fast and safely big thanks to daraz team  unilever company wishing you both companies a lot of success,"['best', 'productdelivered', 'items', 'fast', 'safely', 'big', 'thanks', 'daraz', 'team', 'unilever', 'company', 'wishing', 'companies', 'lot', 'success']",['packaging'],0,0,0,1,0,0,0
Domestos Sink & Pipe Unblocker 500Ml,Fast Delivery Delivered within One Day Well Packed Not Leaked Any Liquid Bottle Seller Recommended,Fast Delivery Delivered within One Day Well Packed Not Leaked Any Liquid Bottle Seller Recommended,fast delivery delivered within one day well packed not leaked any liquid bottle seller recommended,"['fast', 'delivery', 'delivered', 'within', 'one', 'day', 'well', 'packed', 'leaked', 'liquid', 'bottle', 'seller', 'recommended']","['delivery cost', 'packaging', 'customer service']",0,0,1,1,0,0,1
Domestos Sink & Pipe Unblocker 500Ml,"the bottle cap was not perfectly closed, therefore liquid was leaked","the bottle cap was not perfectly closed, therefore liquid was leaked",the bottle cap was not perfectly closed therefore liquid was leaked,"['bottle', 'cap', 'perfectly', 'closed', 'therefore', 'liquid', 'leaked']",['packaging'],0,0,0,1,0,0,0
Domestos Sink & Pipe Unblocker 500Ml,Thank you for the fast & good service.keep up the good work 👏,Thank you for the fast & good service.keep up the good work clapping hands,thank you for the fast  good servicekeep up the good work clapping hands,"['thank', 'fast', 'good', 'servicekeep', 'good', 'work', 'clapping', 'hands']","['quality', 'packaging']",0,1,0,1,0,0,0
Domestos Sink & Pipe Unblocker 500Ml,Good product. Recommended,Good product. Recommended,good product recommended,"['good', 'product', 'recommended']","['quality', 'packaging']",0,1,0,1,0,0,0
Domestos Sink & Pipe Unblocker 500Ml,Good discount price,Good discount price,good discount price,"['good', 'discount', 'price']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
Domestos Sink & Pipe Unblocker 500Ml,Well packed. Difficult to unpack too😇. not yet used. Item as described.,Well packed. Difficult to unpack toosmiling face with halo. not yet used. Item as described.,well packed difficult to unpack toosmiling face with halo not yet used item as described,"['well', 'packed', 'difficult', 'unpack', 'toosmiling', 'face', 'halo', 'yet', 'used', 'item', 'described']","['quality', 'packaging']",0,1,0,1,0,0,0
Domestos Sink & Pipe Unblocker 500Ml,Quick Delivery Quality product Recommending to buy for healthy product,Quick Delivery Quality product Recommending to buy for healthy product,quick delivery quality product recommending to buy for healthy product,"['quick', 'delivery', 'quality', 'product', 'recommending', 'buy', 'healthy', 'product']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Domestos Sink & Pipe Unblocker 500Ml,"Good item , Excellent packing . Initially it was Rs900 now Rs1200 . What to do ☹️ , day by day price goes up ","Good item , Excellent packing . Initially it was Rs900 now Rs1200 . What to do frowning face , day by day price goes up ",good item  excellent packing  initially it was rs900 now rs1200  what to do frowning face  day by day price goes up ,"['good', 'item', 'excellent', 'packing', 'initially', 'rs900', 'rs1200', 'frowning', 'face', 'day', 'day', 'price', 'goes']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
Domestos Sink & Pipe Unblocker 500Ml,Really good product... Worth the price 👍,Really good product... Worth the price thumbs up,really good product worth the price thumbs up,"['really', 'good', 'product', 'worth', 'price', 'thumbs']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
Domestos Sink & Pipe Unblocker 500Ml,Good product. Well packed and labelled. ,Good product. Well packed and labelled. ,good product well packed and labelled ,"['good', 'product', 'well', 'packed', 'labelled']","['quality', 'packaging']",0,1,0,1,0,0,0
Domestos Sink & Pipe Unblocker 500Ml,now expensive & over priced,now expensive & over priced,now expensive  over priced,"['expensive', 'priced']","['price', 'packaging']",1,0,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Received. Yet to try it out.,Received. Yet to try it out.,received yet to try it out,"['received', 'yet', 'try']",['packaging'],0,0,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,"Love this kitchen cleaner, and its good in quality too","Love this kitchen cleaner, and its good in quality too",love this kitchen cleaner and its good in quality too,"['love', 'kitchen', 'cleaner', 'good', 'quality']","['quality', 'packaging']",0,1,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,"Good kitchen cleaner to have, works","Good kitchen cleaner to have, works",good kitchen cleaner to have works,"['good', 'kitchen', 'cleaner', 'works']","['quality', 'packaging']",0,1,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Don't take anyone. It doesn't even get the least amount of soap. Doesn't matter. Money was wasted just by lying. It doesn't look like it's on 4tos in the video. I'm going to leave a little more than that. It doesn't make any difference that it's espressed. ,Don't take anyone. It doesn't even get the least amount of soap. Doesn't matter. Money was wasted just by lying. It doesn't look like it's on 4tos in the video. I'm going to leave a little more than that. It doesn't make any difference that it's espressed. ,dont take anyone it doesnt even get the least amount of soap doesnt matter money was wasted just by lying it doesnt look like its on 4tos in the video im going to leave a little more than that it doesnt make any difference that its espressed ,"['dont', 'take', 'anyone', 'doesnt', 'even', 'get', 'least', 'amount', 'soap', 'doesnt', 'matter', 'money', 'wasted', 'lying', 'doesnt', 'look', 'like', '4tos', 'video', 'im', 'going', 'leave', 'little', 'doesnt', 'make', 'difference', 'espressed']","['price', 'packaging']",1,0,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Great cleaner!!! good customer service and thanks daraz for quick delivery,Great cleaner!!! good customer service and thanks daraz for quick delivery,great cleaner good customer service and thanks daraz for quick delivery,"['great', 'cleaner', 'good', 'customer', 'service', 'thanks', 'daraz', 'quick', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,"Excellent kitchen cleaner i have ever bought, worth it","Excellent kitchen cleaner i have ever bought, worth it",excellent kitchen cleaner i have ever bought worth it,"['excellent', 'kitchen', 'cleaner', 'ever', 'bought', 'worth']","['quality', 'packaging']",0,1,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,"A must for the kitchen, very much usefull and thanks daraz for quick delivery","A must for the kitchen, very much usefull and thanks daraz for quick delivery",a must for the kitchen very much usefull and thanks daraz for quick delivery,"['must', 'kitchen', 'much', 'usefull', 'thanks', 'daraz', 'quick', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,"Its very usefull, 100% recommended","Its very usefull, 100% recommended",its very usefull 100 recommended,"['usefull', '100', 'recommended']","['quality', 'packaging']",0,1,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,"Perfect for my kitchen, highly recommended","Perfect for my kitchen, highly recommended",perfect for my kitchen highly recommended,"['perfect', 'kitchen', 'highly', 'recommended']",['packaging'],0,0,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,"Impressive product, superb cleaning, good customer service and i just love it","Impressive product, superb cleaning, good customer service and i just love it",impressive product superb cleaning good customer service and i just love it,"['impressive', 'product', 'superb', 'cleaning', 'good', 'customer', 'service', 'love']","['quality', 'packaging']",0,1,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,I am very please with my purchase,I am very please with my purchase,i am very please with my purchase,"['please', 'purchase']",['packaging'],0,0,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,"Just a fantastic cleaner, it takes off all the dirt","Just a fantastic cleaner, it takes off all the dirt",just a fantastic cleaner it takes off all the dirt,"['fantastic', 'cleaner', 'takes', 'dirt']",['packaging'],0,0,0,1,0,0,0
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,"Superior product, its very usefull","Superior product, its very usefull",superior product its very usefull,"['superior', 'product', 'usefull']","['quality', 'packaging']",0,1,0,1,0,0,0
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Product was shipped poorly packed and as result on of the packs had ruptured and spilled majority of its contents. these should be packed in small cardboard boxes tp prevent being crushed during shipping. No point in wasting time to return 1 pack worth Rs 144 bucks. Buyer be aware ...,Product was shipped poorly packed and as result on of the packs had ruptured and spilled majority of its contents. these should be packed in small cardboard boxes tp prevent being crushed during shipping. No point in wasting time to return 1 pack worth Rs 144 bucks. Buyer be aware ...,product was shipped poorly packed and as result on of the packs had ruptured and spilled majority of its contents these should be packed in small cardboard boxes tp prevent being crushed during shipping no point in wasting time to return 1 pack worth rs 144 bucks buyer be aware ,"['product', 'shipped', 'poorly', 'packed', 'result', 'packs', 'ruptured', 'spilled', 'majority', 'contents', 'packed', 'small', 'cardboard', 'boxes', 'tp', 'prevent', 'crushed', 'shipping', 'point', 'wasting', 'time', 'return', '1', 'pack', 'worth', 'rs', '144', 'bucks', 'buyer', 'aware']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Good packing and fast shipping received next day Can buy from Daraz mall without any doubts Recommend daraz mall products.,Good packing and fast shipping received next day Can buy from Daraz mall without any doubts Recommend daraz mall products.,good packing and fast shipping received next day can buy from daraz mall without any doubts recommend daraz mall products,"['good', 'packing', 'fast', 'shipping', 'received', 'next', 'day', 'buy', 'daraz', 'mall', 'without', 'doubts', 'recommend', 'daraz', 'mall', 'products']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml","Sealed Box,Safely Packed,Delivery within 24 Hours,Good Customer Service.. Hats off Daraz.Lk & Team","Sealed Box,Safely Packed,Delivery within 24 Hours,Good Customer Service.. Hats off Daraz.Lk & Team",sealed boxsafely packeddelivery within 24 hoursgood customer service hats off darazlk  team,"['sealed', 'boxsafely', 'packeddelivery', 'within', '24', 'hoursgood', 'customer', 'service', 'hats', 'darazlk', 'team']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Damage and full leak.. Bad packing.. request refund not yet process ,Damage and full leak.. Bad packing.. request refund not yet process ,damage and full leak bad packing request refund not yet process ,"['damage', 'full', 'leak', 'bad', 'packing', 'request', 'refund', 'yet', 'process']",['packaging'],0,0,0,1,0,0,0
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",got it. safly packed and quality products . Thank you daraz .😊😊,got it. safly packed and quality products . Thank you daraz .smiling face with smiling eyessmiling face with smiling eyes,got it safly packed and quality products  thank you daraz smiling face with smiling eyessmiling face with smiling eyes,"['got', 'safly', 'packed', 'quality', 'products', 'thank', 'daraz', 'smiling', 'face', 'smiling', 'eyessmiling', 'face', 'smiling', 'eyes']","['quality', 'packaging']",0,1,0,1,0,0,0
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Great service. Thanks daraz.,Great service. Thanks daraz.,great service thanks daraz,"['great', 'service', 'thanks', 'daraz']",['packaging'],0,0,0,1,0,0,0
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Not well packaged. One of the pouches had leaked inside the box and made a huge mess.,Not well packaged. One of the pouches had leaked inside the box and made a huge mess.,not well packaged one of the pouches had leaked inside the box and made a huge mess,"['well', 'packaged', 'one', 'pouches', 'leaked', 'inside', 'box', 'made', 'huge', 'mess']",['packaging'],0,0,0,1,0,0,0
